driver_id,phase,week_start,trips,distance_km,speeding_sum,harsh_brake_sum,rapid_accel_sum,swerve_sum,total_events_sum,mean_ubpk,rate_events_per_km,rate_speeding_per_km,rate_harsh_brake_per_km,rate_rapid_accel_per_km,rate_swerve_per_km,rate_total_events_per_km
3e7365e2a1894d95b115a245ed9af0ec,pre,2025-03-25,1,4.505515109800177,0,3,2,1,6,1.3317012270026778,1.3317012270026778,0.0,0.6658506135013389,0.4439004090008926,0.2219502045004463,1.3317012270026778
3e7365e2a1894d95b115a245ed9af0ec,pre,2025-04-01,1,2.604567537003432,0,1,5,4,10,3.839408983613859,3.83940898361386,0.0,0.38394089836138595,1.91970449180693,1.5357635934455438,3.83940898361386
3e7365e2a1894d95b115a245ed9af0ec,pre,2025-04-08,1,3.45045500509379,0,0,1,2,3,0.8694505494409293,0.8694505494409293,0.0,0.0,0.2898168498136431,0.5796336996272862,0.8694505494409293
3ff40565ba464936b28420c370651622,post,2025-04-29,1,2.302120850974254,0,0,2,0,2,0.8687641220718726,0.8687641220718726,0.0,0.0,0.8687641220718726,0.0,0.8687641220718726
3ff40565ba464936b28420c370651622,post,2025-05-13,1,5.655413408864373,0,2,3,0,5,0.8841086651884602,0.8841086651884602,0.0,0.35364346607538405,0.5304651991130761,0.0,0.8841086651884602
3ff40565ba464936b28420c370651622,post,2025-05-20,1,4.821393446960601,0,2,1,1,4,0.8296356735876004,0.8296356735876004,0.0,0.4148178367938002,0.2074089183969001,0.2074089183969001,0.8296356735876004
3ff40565ba464936b28420c370651622,post,2025-05-27,1,2.4627444679077555,0,2,3,1,6,2.436306355850775,2.436306355850775,0.0,0.812102118616925,1.2181531779253876,0.4060510593084625,2.436306355850775
3ff40565ba464936b28420c370651622,post,2025-06-03,1,6.251074892165512,0,2,4,4,10,1.5997248749223951,1.5997248749223953,0.0,0.31994497498447905,0.6398899499689581,0.6398899499689581,1.5997248749223953
3ff40565ba464936b28420c370651622,pre,2024-12-31,1,8.182825874132206,0,1,1,2,4,0.4888286835779947,0.4888286835779947,0.0,0.12220717089449867,0.12220717089449867,0.24441434178899735,0.4888286835779947
3ff40565ba464936b28420c370651622,pre,2025-01-07,1,2.99029102888172,0,3,2,0,5,1.6720780525064316,1.6720780525064316,0.0,1.003246831503859,0.6688312210025726,0.0,1.6720780525064316
3ff40565ba464936b28420c370651622,pre,2025-01-28,1,2.0395200253864534,0,0,3,1,4,1.961245758909413,1.961245758909413,0.0,0.0,1.4709343191820596,0.49031143972735325,1.961245758909413
3ff40565ba464936b28420c370651622,pre,2025-02-11,2,6.171729513453146,0,4,5,3,12,1.969830137894391,1.9443496306574002,0.0,0.6481165435524667,0.8101456794405834,0.48608740766435005,1.9443496306574002
3ff40565ba464936b28420c370651622,pre,2025-02-25,3,10.313890333578932,0,5,3,4,12,1.2160232167391691,1.1634795030670047,0.0,0.48478312627791864,0.29086987576675116,0.3878265010223349,1.1634795030670047
3ff40565ba464936b28420c370651622,pre,2025-04-01,1,6.32115611733999,0,1,4,2,7,1.107392361469736,1.107392361469736,0.0,0.15819890878139087,0.6327956351255635,0.31639781756278174,1.107392361469736
3ff40565ba464936b28420c370651622,pre,2025-04-08,1,3.189856705383169,0,6,0,2,8,2.5079496475497733,2.5079496475497733,0.0,1.8809622356623301,0.0,0.6269874118874433,2.5079496475497733
40eac30faba0435da0d7213f8cfc9c32,post,2025-05-06,1,5.139620855068632,0,3,2,1,6,1.167401286825053,1.167401286825053,0.0,0.5837006434125265,0.38913376227501767,0.19456688113750883,1.167401286825053
40eac30faba0435da0d7213f8cfc9c32,post,2025-05-13,1,2.8537449657804785,0,1,0,1,2,0.7008334746034373,0.7008334746034373,0.0,0.35041673730171863,0.0,0.35041673730171863,0.7008334746034373
40eac30faba0435da0d7213f8cfc9c32,post,2025-05-20,1,9.757499300801694,0,7,6,2,15,1.537279126299048,1.537279126299048,0.0,0.7173969256062224,0.6149116505196192,0.2049705501732064,1.537279126299048
40eac30faba0435da0d7213f8cfc9c32,post,2025-06-17,2,6.099943549972231,0,3,3,0,6,0.9812014220071684,0.9836156598575923,0.0,0.4918078299287961,0.4918078299287961,0.0,0.9836156598575923
40eac30faba0435da0d7213f8cfc9c32,pre,2024-12-31,1,5.034294992059698,0,1,1,2,4,0.7945501815664294,0.7945501815664294,0.0,0.19863754539160736,0.19863754539160736,0.3972750907832147,0.7945501815664294
40eac30faba0435da0d7213f8cfc9c32,pre,2025-01-07,1,3.134012526229573,0,3,1,1,5,1.5953988563074872,1.5953988563074872,0.0,0.9572393137844925,0.31907977126149745,0.31907977126149745,1.5953988563074872
40eac30faba0435da0d7213f8cfc9c32,pre,2025-01-14,1,1.2953935046798677,0,1,0,1,2,1.5439323979737438,1.5439323979737436,0.0,0.7719661989868718,0.0,0.7719661989868718,1.5439323979737436
40eac30faba0435da0d7213f8cfc9c32,pre,2025-01-28,1,3.495022510495415,0,3,1,0,4,1.1444847602520891,1.1444847602520893,0.0,0.858363570189067,0.28612119006302233,0.0,1.1444847602520893
40eac30faba0435da0d7213f8cfc9c32,pre,2025-03-04,1,1.4453287967738793,0,0,2,1,3,2.0756522714390697,2.0756522714390697,0.0,0.0,1.3837681809593798,0.6918840904796899,2.0756522714390697
43b16573fdbc466184844ca9d858b626,post,2025-04-22,1,3.381052255375815,0,4,0,0,4,1.1830636434678194,1.1830636434678194,0.0,1.1830636434678194,0.0,0.0,1.1830636434678194
43b16573fdbc466184844ca9d858b626,post,2025-05-06,1,6.8249592998166975,0,0,1,3,4,0.5860840811325323,0.5860840811325323,0.0,0.0,0.14652102028313307,0.4395630608493992,0.5860840811325323
43b16573fdbc466184844ca9d858b626,post,2025-05-27,1,4.323545969729936,0,3,1,0,4,0.9251665248860196,0.9251665248860196,0.0,0.6938748936645146,0.2312916312215049,0.0,0.9251665248860196
43b16573fdbc466184844ca9d858b626,post,2025-06-03,1,1.9925411252572875,0,3,2,2,7,3.513101893490968,3.5131018934909677,0.0,1.5056150972104148,1.0037433981402764,1.0037433981402764,3.5131018934909677
43b16573fdbc466184844ca9d858b626,pre,2025-01-07,2,7.144452574084738,0,2,1,3,6,0.7734797598170667,0.8398124191857552,0.0,0.2799374730619184,0.1399687365309592,0.4199062095928776,0.8398124191857552
43b16573fdbc466184844ca9d858b626,pre,2025-01-14,1,3.278043703468915,0,1,0,0,1,0.3050599962842999,0.3050599962842999,0.0,0.3050599962842999,0.0,0.0,0.3050599962842999
43b16573fdbc466184844ca9d858b626,pre,2025-02-25,2,7.644644526069522,0,2,3,2,7,0.9478630951010237,0.915673708061745,0.0,0.26162105944621283,0.39243158916931925,0.26162105944621283,0.915673708061745
43b16573fdbc466184844ca9d858b626,pre,2025-03-04,1,2.889698558552375,0,2,0,1,3,1.038170570117487,1.038170570117487,0.0,0.6921137134116581,0.0,0.34605685670582903,1.038170570117487
43b16573fdbc466184844ca9d858b626,pre,2025-03-25,1,2.2329505246073884,0,2,1,0,3,1.3435138696265916,1.3435138696265916,0.0,0.8956759130843943,0.44783795654219716,0.0,1.3435138696265916
43b16573fdbc466184844ca9d858b626,pre,2025-04-01,1,8.93231807191657,0,5,6,3,14,1.5673423054667466,1.5673423054667466,0.0,0.5597651090952667,0.67171813091432,0.33585906545716,1.5673423054667466
446b1e2317304addbacd77c47114dac3,post,2025-04-29,3,19.082365984475395,0,12,4,2,18,0.9475507350370278,0.9432792565997339,0.0,0.6288528377331559,0.20961761257771866,0.10480880628885933,0.9432792565997339
446b1e2317304addbacd77c47114dac3,post,2025-05-13,1,2.3138024050377517,0,1,1,0,2,0.8643780452667342,0.8643780452667341,0.0,0.43218902263336706,0.43218902263336706,0.0,0.8643780452667341
446b1e2317304addbacd77c47114dac3,post,2025-05-20,1,3.6007621568246093,0,1,1,0,2,0.5554379636570421,0.5554379636570421,0.0,0.27771898182852106,0.27771898182852106,0.0,0.5554379636570421
446b1e2317304addbacd77c47114dac3,post,2025-05-27,1,8.10826456206891,0,0,5,0,5,0.6166547677033613,0.6166547677033613,0.0,0.0,0.6166547677033613,0.0,0.6166547677033613
446b1e2317304addbacd77c47114dac3,post,2025-06-03,2,12.6578059642743,0,5,4,2,11,0.8677574728789704,0.8690289637119315,0.0,0.3950131653236052,0.3160105322588842,0.1580052661294421,0.8690289637119315
446b1e2317304addbacd77c47114dac3,post,2025-06-24,1,4.625179469435389,0,3,2,2,7,1.5134547851079414,1.5134547851079414,0.0,0.648623479331975,0.4324156528879833,0.4324156528879833,1.5134547851079414
446b1e2317304addbacd77c47114dac3,pre,2025-01-21,1,3.97584679804432,0,4,3,0,7,1.7606312203586996,1.7606312203586996,0.0,1.006074983062114,0.7545562372965856,0.0,1.7606312203586996
446b1e2317304addbacd77c47114dac3,pre,2025-02-04,1,2.672344411223993,0,0,1,1,2,0.7484065270927993,0.7484065270927993,0.0,0.0,0.37420326354639966,0.37420326354639966,0.7484065270927993
446b1e2317304addbacd77c47114dac3,pre,2025-02-25,1,4.818714016247389,0,1,1,2,4,0.8300969898842494,0.8300969898842494,0.0,0.20752424747106235,0.20752424747106235,0.4150484949421247,0.8300969898842494
446b1e2317304addbacd77c47114dac3,pre,2025-03-18,1,3.8620303948220975,0,2,0,0,2,0.5178623147765591,0.5178623147765591,0.0,0.5178623147765591,0.0,0.0,0.5178623147765591
54767952a9c2411ab0d1686941ebbd26,post,2025-04-29,2,8.188819767988797,0,3,3,4,10,1.1717481421895493,1.2211772005401011,0.0,0.36635316016203034,0.36635316016203034,0.4884708802160405,1.2211772005401011
54767952a9c2411ab0d1686941ebbd26,post,2025-05-06,1,2.740033792236813,0,2,1,0,3,1.0948770079039662,1.0948770079039662,0.0,0.7299180052693109,0.36495900263465547,0.0,1.0948770079039662
54767952a9c2411ab0d1686941ebbd26,post,2025-05-27,1,8.00848503179614,0,4,5,2,11,1.3735431803052174,1.3735431803052174,0.0,0.4994702473837154,0.6243378092296443,0.2497351236918577,1.3735431803052174
54767952a9c2411ab0d1686941ebbd26,post,2025-06-17,1,4.413637718829016,0,0,3,1,4,0.9062819050452652,0.9062819050452653,0.0,0.0,0.679711428783949,0.22657047626131632,0.9062819050452653
54767952a9c2411ab0d1686941ebbd26,pre,2025-01-07,2,5.695679720984407,0,2,3,3,8,1.4045837048668512,1.4045733594404652,0.0,0.3511433398601163,0.5267150097901745,0.5267150097901745,1.4045733594404652
54767952a9c2411ab0d1686941ebbd26,pre,2025-02-04,1,5.237198039602985,0,3,2,3,8,1.5275343684743403,1.5275343684743405,0.0,0.5728253881778776,0.38188359211858514,0.5728253881778776,1.5275343684743405
54767952a9c2411ab0d1686941ebbd26,pre,2025-02-11,1,5.250372681344053,0,2,6,3,11,2.0950893712908947,2.0950893712908947,0.0,0.3809253402347081,1.1427760207041244,0.5713880103520622,2.0950893712908947
54767952a9c2411ab0d1686941ebbd26,pre,2025-03-04,1,3.224455866145723,0,1,3,1,5,1.550649228136787,1.550649228136787,0.0,0.3101298456273574,0.9303895368820722,0.3101298456273574,1.550649228136787
54767952a9c2411ab0d1686941ebbd26,pre,2025-03-11,1,6.325186827059918,0,5,3,1,9,1.4228828722492284,1.4228828722492284,0.0,0.7904904845829047,0.47429429074974283,0.15809809691658094,1.4228828722492284
54767952a9c2411ab0d1686941ebbd26,pre,2025-03-18,1,4.894216551436136,0,5,5,1,11,2.2475507334819933,2.2475507334819933,0.0,1.0216139697645426,1.0216139697645426,0.2043227939529085,2.2475507334819933
54767952a9c2411ab0d1686941ebbd26,pre,2025-04-08,1,3.104300170662572,0,2,5,0,7,2.254936576737662,2.254936576737662,0.0,0.6442675933536177,1.6106689833840444,0.0,2.254936576737662
58a1c1708edb4a75be19901e378e0285,post,2025-04-29,1,2.711719341408953,0,3,1,4,8,2.9501578123654078,2.9501578123654073,0.0,1.1063091796370277,0.3687697265456759,1.4750789061827037,2.9501578123654073
58a1c1708edb4a75be19901e378e0285,post,2025-05-20,1,5.776227700304897,0,4,0,1,5,0.8656168453567153,0.8656168453567153,0.0,0.6924934762853723,0.0,0.17312336907134307,0.8656168453567153
58a1c1708edb4a75be19901e378e0285,post,2025-05-27,1,3.48693423879968,0,1,0,2,3,0.8603546251657159,0.860354625165716,0.0,0.2867848750552387,0.0,0.5735697501104774,0.860354625165716
58a1c1708edb4a75be19901e378e0285,post,2025-06-24,1,4.734650640016239,0,7,0,1,8,1.68967060259647,1.6896706025964696,0.0,1.4784617772719109,0.0,0.2112088253245587,1.6896706025964696
58a1c1708edb4a75be19901e378e0285,pre,2025-01-07,2,12.56742531156354,0,3,2,4,9,0.8725163323220766,0.7161371384255548,0.0,0.23871237947518495,0.15914158631678996,0.3182831726335799,0.7161371384255548
58a1c1708edb4a75be19901e378e0285,pre,2025-01-14,1,4.056378888634591,0,1,0,0,1,0.2465252944693753,0.24652529446937532,0.0,0.24652529446937532,0.0,0.0,0.24652529446937532
58a1c1708edb4a75be19901e378e0285,pre,2025-01-21,1,4.619934911850103,0,1,3,1,5,1.0822663295915778,1.0822663295915778,0.0,0.21645326591831554,0.6493597977549467,0.21645326591831554,1.0822663295915778
58a1c1708edb4a75be19901e378e0285,pre,2025-02-11,2,10.065724651231225,0,3,3,4,10,1.028299780874875,0.9934704501157614,0.0,0.2980411350347284,0.2980411350347284,0.39738818004630455,0.9934704501157614
58a1c1708edb4a75be19901e378e0285,pre,2025-03-11,3,12.479271566379472,0,3,3,5,11,0.7381595891635159,0.8814617056363456,0.0,0.24039864699173064,0.24039864699173064,0.40066441165288436,0.8814617056363456
5952789bad7b454e96bce0fed9c90344,post,2025-04-22,3,2.356134419627491,0,0,0,1,1,0.14147466738592693,0.42442400215778087,0.0,0.0,0.0,0.42442400215778087,0.42442400215778087
5952789bad7b454e96bce0fed9c90344,post,2025-04-29,1,3.47826967114237,0,1,2,0,3,0.862497817489438,0.8624978174894381,0.0,0.2874992724964794,0.5749985449929588,0.0,0.8624978174894381
5952789bad7b454e96bce0fed9c90344,post,2025-05-20,1,4.625721594131338,0,3,0,1,4,0.8647299493931514,0.8647299493931514,0.0,0.6485474620448636,0.0,0.21618248734828785,0.8647299493931514
5952789bad7b454e96bce0fed9c90344,post,2025-06-10,1,3.407117780581057,0,2,0,0,2,0.5870064168016275,0.5870064168016275,0.0,0.5870064168016275,0.0,0.0,0.5870064168016275
5952789bad7b454e96bce0fed9c90344,post,2025-06-24,1,1.9400952673665344,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5952789bad7b454e96bce0fed9c90344,pre,2024-12-31,1,4.918432209140402,0,3,0,0,3,0.6099504623495283,0.6099504623495283,0.0,0.6099504623495283,0.0,0.0,0.6099504623495283
5952789bad7b454e96bce0fed9c90344,pre,2025-01-28,1,10.649182073519787,0,9,7,3,19,1.784174584379144,1.7841745843791443,0.0,0.8451353294427525,0.6573274784554742,0.2817117764809175,1.7841745843791443
5952789bad7b454e96bce0fed9c90344,pre,2025-02-04,1,2.346777567920759,0,0,1,1,2,0.8522324515706005,0.8522324515706005,0.0,0.0,0.42611622578530023,0.42611622578530023,0.8522324515706005
5952789bad7b454e96bce0fed9c90344,pre,2025-02-11,1,4.18962592842481,0,3,1,4,8,1.9094783488242808,1.9094783488242806,0.0,0.7160543808091052,0.23868479360303507,0.9547391744121403,1.9094783488242806
5952789bad7b454e96bce0fed9c90344,pre,2025-03-04,2,4.317851404136192,0,1,1,2,4,0.6028498631274053,0.9263866737443273,0.0,0.23159666843608182,0.23159666843608182,0.46319333687216363,0.9263866737443273
5952789bad7b454e96bce0fed9c90344,pre,2025-03-25,1,3.684392967091093,0,1,1,1,3,0.8142453931477792,0.8142453931477793,0.0,0.2714151310492598,0.2714151310492598,0.2714151310492598,0.8142453931477793
61766dd5d46f40f499602f7f5fb97620,post,2025-05-06,1,3.033779714856073,0,2,1,1,4,1.318487291747801,1.3184872917478012,0.0,0.6592436458739006,0.3296218229369503,0.3296218229369503,1.3184872917478012
61766dd5d46f40f499602f7f5fb97620,post,2025-05-20,1,4.573680675861402,0,4,3,0,7,1.5304960044421176,1.5304960044421176,0.0,0.8745691453954958,0.6559268590466218,0.0,1.5304960044421176
61766dd5d46f40f499602f7f5fb97620,post,2025-06-17,1,6.3507215610851535,0,0,1,1,2,0.3149248444862159,0.3149248444862159,0.0,0.0,0.15746242224310794,0.15746242224310794,0.3149248444862159
61766dd5d46f40f499602f7f5fb97620,post,2025-06-24,1,2.603803264436422,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61766dd5d46f40f499602f7f5fb97620,pre,2024-12-31,1,3.130048818046042,0,0,1,1,2,0.638967669919128,0.638967669919128,0.0,0.0,0.319483834959564,0.319483834959564,0.638967669919128
61766dd5d46f40f499602f7f5fb97620,pre,2025-01-14,1,7.008943083387472,0,3,7,1,11,1.5694235021071996,1.5694235021071994,0.0,0.4280245914837817,0.9987240467954905,0.1426748638279272,1.5694235021071994
61766dd5d46f40f499602f7f5fb97620,pre,2025-01-28,2,14.193681235552834,0,11,4,1,16,0.7023300378494512,1.1272621763494755,0.0,0.7749927462402644,0.28181554408736886,0.07045388602184222,1.1272621763494755
61766dd5d46f40f499602f7f5fb97620,pre,2025-04-08,1,2.927300346075905,0,3,2,2,7,2.391281786094692,2.3912817860946918,0.0,1.0248350511834394,0.6832233674556263,0.6832233674556263,2.3912817860946918
63abe8bd8a454c878093476d92bbefc4,post,2025-04-22,1,3.0906657135127125,0,0,2,0,2,0.6471097767887972,0.6471097767887972,0.0,0.0,0.6471097767887972,0.0,0.6471097767887972
63abe8bd8a454c878093476d92bbefc4,post,2025-04-29,1,2.933539098040514,0,1,1,3,5,1.7044258940812476,1.7044258940812476,0.0,0.3408851788162495,0.3408851788162495,1.0226555364487486,1.7044258940812476
63abe8bd8a454c878093476d92bbefc4,post,2025-05-20,1,2.4686909077266503,0,1,0,0,1,0.4050729870111089,0.4050729870111089,0.0,0.4050729870111089,0.0,0.0,0.4050729870111089
63abe8bd8a454c878093476d92bbefc4,post,2025-06-03,1,1.5019183963242937,0,0,1,0,1,0.6658151351280741,0.6658151351280741,0.0,0.0,0.6658151351280741,0.0,0.6658151351280741
63abe8bd8a454c878093476d92bbefc4,post,2025-06-10,1,6.619625378866784,0,3,1,4,8,1.2085276042266797,1.2085276042266795,0.0,0.4531978515850048,0.15106595052833494,0.6042638021133397,1.2085276042266795
63abe8bd8a454c878093476d92bbefc4,pre,2025-01-14,2,7.758949012781994,0,4,2,3,9,1.1313463368572263,1.1599509141216826,0.0,0.5155337396096367,0.25776686980481833,0.3866503047072275,1.1599509141216826
63abe8bd8a454c878093476d92bbefc4,pre,2025-02-04,2,12.616905518686135,0,4,7,5,16,1.2794593967024266,1.2681397967436125,0.0,0.31703494918590314,0.5548111610753306,0.39629368648237895,1.2681397967436125
63abe8bd8a454c878093476d92bbefc4,pre,2025-02-11,1,1.9406584494304224,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63abe8bd8a454c878093476d92bbefc4,pre,2025-02-18,1,4.884391467360985,0,3,3,2,8,1.6378703577423053,1.6378703577423053,0.0,0.6142013841533644,0.6142013841533644,0.4094675894355763,1.6378703577423053
63abe8bd8a454c878093476d92bbefc4,pre,2025-03-04,1,2.9329830423176664,0,2,2,1,5,1.704749031228275,1.704749031228275,0.0,0.6818996124913099,0.6818996124913099,0.34094980624565496,1.704749031228275
63abe8bd8a454c878093476d92bbefc4,pre,2025-03-18,2,7.247920042070897,0,5,2,4,11,1.5221196732276538,1.5176767867401926,0.0,0.6898530848819058,0.27594123395276227,0.5518824679055245,1.5176767867401926
63abe8bd8a454c878093476d92bbefc4,pre,2025-04-01,1,3.340272221271785,0,4,2,0,6,1.796260784312825,1.7962607843128253,0.0,1.1975071895418836,0.5987535947709418,0.0,1.7962607843128253
6651a7b1ae6342e0bca120ed8da2207e,post,2025-04-15,1,4.176160287377166,0,1,2,0,3,0.7183632316670842,0.7183632316670842,0.0,0.23945441055569475,0.4789088211113895,0.0,0.7183632316670842
6651a7b1ae6342e0bca120ed8da2207e,post,2025-04-22,1,2.171604907423399,0,1,1,0,2,0.9209778413942674,0.9209778413942674,0.0,0.4604889206971337,0.4604889206971337,0.0,0.9209778413942674
6651a7b1ae6342e0bca120ed8da2207e,post,2025-05-20,2,11.777956294671103,0,9,5,3,17,1.4581831959135434,1.4433743490533746,0.0,0.7641393612635513,0.4245218673686396,0.25471312042118377,1.4433743490533746
6651a7b1ae6342e0bca120ed8da2207e,post,2025-05-27,3,10.4971866406162,0,6,4,2,12,0.9822624447844892,1.1431634409136868,0.0,0.5715817204568434,0.3810544803045623,0.19052724015228115,1.1431634409136868
6651a7b1ae6342e0bca120ed8da2207e,post,2025-06-17,1,5.976197002953571,0,4,2,2,8,1.3386439563565626,1.3386439563565626,0.0,0.6693219781782813,0.33466098908914066,0.33466098908914066,1.3386439563565626
6651a7b1ae6342e0bca120ed8da2207e,post,2025-06-24,1,10.742088220048656,0,5,3,2,10,0.9309176945071396,0.9309176945071398,0.0,0.4654588472535699,0.2792753083521419,0.18618353890142797,0.9309176945071398
6651a7b1ae6342e0bca120ed8da2207e,pre,2025-01-14,1,4.296274829388251,0,1,2,1,4,0.9310391347961234,0.9310391347961234,0.0,0.23275978369903086,0.4655195673980617,0.23275978369903086,0.9310391347961234
6651a7b1ae6342e0bca120ed8da2207e,pre,2025-02-25,1,5.300724285085331,0,1,1,1,3,0.5659603930808308,0.5659603930808308,0.0,0.18865346436027694,0.18865346436027694,0.18865346436027694,0.5659603930808308
6651a7b1ae6342e0bca120ed8da2207e,pre,2025-03-18,1,4.913257034374396,0,2,3,1,6,1.2211858565555342,1.221185856555534,0.0,0.407061952185178,0.610592928277767,0.203530976092589,1.221185856555534
6651a7b1ae6342e0bca120ed8da2207e,pre,2025-03-25,1,3.4792184998434488,0,0,1,1,2,0.5748417353178572,0.5748417353178572,0.0,0.0,0.2874208676589286,0.2874208676589286,0.5748417353178572
6900c77cf75e4db28adbac15140e3931,post,2025-04-22,1,5.1657730242159525,0,4,4,0,8,1.5486549568666383,1.5486549568666383,0.0,0.7743274784333192,0.7743274784333192,0.0,1.5486549568666383
6900c77cf75e4db28adbac15140e3931,post,2025-05-13,1,4.507481348339082,0,2,2,2,6,1.3311203167176455,1.3311203167176457,0.0,0.44370677223921523,0.44370677223921523,0.44370677223921523,1.3311203167176457
6900c77cf75e4db28adbac15140e3931,post,2025-05-27,1,6.807069691236018,0,4,3,1,8,1.1752487285828523,1.1752487285828523,0.0,0.5876243642914262,0.44071827321856966,0.14690609107285654,1.1752487285828523
6900c77cf75e4db28adbac15140e3931,post,2025-06-03,1,4.312690860308171,0,5,2,0,7,1.623116570775908,1.623116570775908,0.0,1.1593689791256487,0.46374759165025947,0.0,1.623116570775908
6900c77cf75e4db28adbac15140e3931,post,2025-06-24,1,4.031699920782871,0,4,3,3,10,2.4803433282450773,2.4803433282450773,0.0,0.9921373312980308,0.7441029984735231,0.7441029984735231,2.4803433282450773
6900c77cf75e4db28adbac15140e3931,pre,2024-12-31,1,5.480143991410175,0,5,3,0,8,1.4598156567673333,1.4598156567673333,0.0,0.9123847854795832,0.5474308712877499,0.0,1.4598156567673333
6900c77cf75e4db28adbac15140e3931,pre,2025-01-28,1,4.402161427614783,0,1,4,0,5,1.1358056905035268,1.1358056905035268,0.0,0.22716113810070535,0.9086445524028214,0.0,1.1358056905035268
6900c77cf75e4db28adbac15140e3931,pre,2025-02-04,1,2.9020908795746645,0,1,0,1,2,0.6891582941376128,0.6891582941376128,0.0,0.3445791470688064,0.0,0.3445791470688064,0.6891582941376128
6900c77cf75e4db28adbac15140e3931,pre,2025-02-11,1,3.6956959951373567,0,0,4,2,6,1.6235101609803813,1.6235101609803813,0.0,0.0,1.082340107320254,0.541170053660127,1.6235101609803813
6900c77cf75e4db28adbac15140e3931,pre,2025-02-18,1,5.1277676225560285,0,4,0,0,4,0.7800665502868728,0.7800665502868728,0.0,0.7800665502868728,0.0,0.0,0.7800665502868728
6900c77cf75e4db28adbac15140e3931,pre,2025-02-25,1,9.207370580568274,0,4,4,2,10,1.08608640354984,1.08608640354984,0.0,0.4344345614199361,0.4344345614199361,0.21721728070996804,1.08608640354984
6900c77cf75e4db28adbac15140e3931,pre,2025-03-04,1,4.121291976782729,0,3,3,0,6,1.4558541432640446,1.4558541432640446,0.0,0.7279270716320223,0.7279270716320223,0.0,1.4558541432640446
6900c77cf75e4db28adbac15140e3931,pre,2025-03-11,1,8.526827656713486,0,2,10,3,15,1.7591536505595895,1.7591536505595895,0.0,0.23455382007461195,1.1727691003730598,0.3518307301119179,1.7591536505595895
6d3af7163bb74225818446ad551185a6,post,2025-04-22,2,6.160303678783556,0,4,3,0,7,1.2705361130326485,1.1363076180981801,0.0,0.6493186389132458,0.4869889791849344,0.0,1.1363076180981801
6d3af7163bb74225818446ad551185a6,post,2025-04-29,1,7.538314372673806,0,5,2,3,10,1.3265565092707914,1.3265565092707914,0.0,0.6632782546353957,0.2653113018541583,0.3979669527812374,1.3265565092707914
6d3af7163bb74225818446ad551185a6,post,2025-05-20,1,1.875169515102289,0,1,0,0,1,0.5332851200631058,0.5332851200631058,0.0,0.5332851200631058,0.0,0.0,0.5332851200631058
6d3af7163bb74225818446ad551185a6,post,2025-05-27,1,4.457068417489471,0,2,1,0,3,0.6730881644598598,0.6730881644598598,0.0,0.44872544297323985,0.22436272148661993,0.0,0.6730881644598598
6d3af7163bb74225818446ad551185a6,post,2025-06-10,1,6.435185978164943,0,3,4,2,9,1.3985609787405768,1.3985609787405768,0.0,0.4661869929135256,0.6215826572180342,0.3107913286090171,1.3985609787405768
6d3af7163bb74225818446ad551185a6,post,2025-06-17,2,5.959033424523129,0,3,1,2,6,1.0213976994723735,1.0068747014085004,0.0,0.5034373507042502,0.16781245023475008,0.33562490046950016,1.0068747014085004
6d3af7163bb74225818446ad551185a6,post,2025-06-24,1,5.510220668125437,0,2,2,0,4,0.7259237407929054,0.7259237407929054,0.0,0.3629618703964527,0.3629618703964527,0.0,0.7259237407929054
6d3af7163bb74225818446ad551185a6,pre,2025-01-14,3,12.817613653715075,0,7,8,4,19,1.3776589337271552,1.4823352078873913,0.0,0.546123497642723,0.6241411401631121,0.31207057008155603,1.4823352078873913
6d3af7163bb74225818446ad551185a6,pre,2025-02-11,1,6.108210126993249,0,5,3,3,11,1.8008548775015245,1.8008548775015245,0.0,0.8185703988643294,0.49114223931859763,0.49114223931859763,1.8008548775015245
6d3af7163bb74225818446ad551185a6,pre,2025-02-18,1,2.238182725668169,0,3,1,1,5,2.23395522745237,2.23395522745237,0.0,1.3403731364714222,0.44679104549047405,0.44679104549047405,2.23395522745237
6d3af7163bb74225818446ad551185a6,pre,2025-03-04,1,8.392249953013923,0,8,8,1,17,2.0256784646761816,2.0256784646761816,0.0,0.9532604539652618,0.9532604539652618,0.11915755674565773,2.0256784646761816
6d3af7163bb74225818446ad551185a6,pre,2025-04-01,1,7.921411784838389,0,6,4,4,14,1.7673617254434433,1.7673617254434433,0.0,0.7574407394757614,0.5049604929838409,0.5049604929838409,1.7673617254434433
7c9d6a121cef4c908c451171d246a97d,post,2025-04-22,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c9d6a121cef4c908c451171d246a97d,post,2025-05-13,1,5.444729597334061,0,0,1,1,2,0.3673276999796782,0.3673276999796782,0.0,0.0,0.1836638499898391,0.1836638499898391,0.3673276999796782
7c9d6a121cef4c908c451171d246a97d,post,2025-06-03,2,17.70194094624217,0,7,8,1,16,0.9264553641014425,0.9038556872712048,0.0,0.3954368631811521,0.4519278436356024,0.0564909804544503,0.9038556872712048
